#                           1                            2                            3                            4                            5
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2
#                        7623      1.0000000000000000E+000      3.3800000000000002E-003      5.0000000000000000E+001      1.0000000000000000E+003
#
#                                       1                                        2                                        3                                        #4                                        5                                        6                                        7                                        #8                                        9                                       10                                       11                                       #12                                       13                                       14                                       15                                       #16                                       17                                       18                                       19                                       #20                                       21                                       22                                       23                                       #24                                       25                                       26                                       27                                       #28                                       29                                       30                                       31                                       #32                                       33                                       34                                       35                                       #36                                       3738                                       39                                       40                                       #41                                       42                                       43                                       44                                       #45                                       46                                       47                                       48                                       #49                                       50                                       51                                       52                                       #53                                       54                                       55                                       56                                       #57                                       58                                       59                                       60
#                            model_number                                 star_age                                star_mass                                   #log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           #mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             #conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  #mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               #epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               #epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             #si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  #log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               #luminosity                                    log_L                                    log_R                                    log_g                                  #gravity                             log_center_T                           log_center_Rho                             log_center_P                                #center_mu                                center_ye                              center_abar                                center_h1                               #center_he4                               center_c12                               center_o16                              surface_c12                              #surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      #cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              #num_backups
                                    5885                  1.0810473366232162E+010                  9.0000000000000002E-001                  3.3606336041486435E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1577                  0.0000000000000000E+000                  9.9998065859738738E-001                  4.2516573964202276E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998065859738738E-001                  4.2516573964202276E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4389122070934982E+032                  7.4411619536332644E+032                  7.4677850287313946E+032                  7.4935145950539649E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7434093478159747E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7588380201853773E+000                 -5.9797107953119095E+000                 -7.2925012221397081E+000                  2.7588380210168961E+000                  3.6116757335486547E+000                  5.7791470408300700E+002                  2.7618637445111509E+000                  1.6808392416108930E+000                  1.0304533796306641E+000                  1.0726384967361930E+001                  7.7598123008274609E+000                  5.7194705727045516E+000                  2.2004534949239940E+001                  1.3344366509642442E+000                  4.9999999999999994E-001                  4.0099463196028671E+000                  0.0000000000000000E+000                  9.9669537893197580E-001                  1.3307346653473462E-005                  2.2110517909609714E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8413600344535637E-001                  5.1207060062132959E-001                 -3.2405739922559162E-001                  2.7584790417430503E+000                 -5.9797107953119095E+000                  1.4200375601147950E-008                                        0                                        0 
                                    5890                  1.0810485321443552E+010                  9.0000000000000002E-001                  3.3640020924454763E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1597                  0.0000000000000000E+000                  9.9998065859738783E-001                  4.2526264187953239E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998065859738783E-001                  4.2526264187953239E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4408331941102696E+032                  7.4430168664321778E+032                  7.4697221314110639E+032                  7.4953600933078032E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7443539920414171E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7595603722731172E+000                 -5.9738488152329587E+000                 -7.2878092556234204E+000                  2.7595603731144300E+000                  3.6116167950520195E+000                  5.7889660546314155E+002                  2.7626010029560786E+000                  1.6813257478266266E+000                  1.0294803671991968E+000                  1.0702380004306299E+001                  7.7599415674367433E+000                  5.7197360206382362E+000                  2.2004955885129920E+001                  1.3344366509685903E+000                  5.0000000000000011E-001                  4.0099463196421148E+000                  0.0000000000000000E+000                  9.9669537891738524E-001                  1.3307360942955423E-005                  2.2110517935357087E-004                  5.5487627349066918E-004                  1.5819145328029780E-003                  3.8406673951152392E-001                  5.1214001429882194E-001                 -3.2387744144829933E-001                  2.7592018420673652E+000                 -5.9738488152329587E+000                  1.2778775556673685E-008                                        0                                        0 
                                    5895                  1.0810496916560953E+010                  9.0000000000000002E-001                  3.3821720907086452E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1585                  0.0000000000000000E+000                  9.9998065859738738E-001                  4.2535740606969608E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998065859738738E-001                  4.2535740606969608E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4426848837765844E+032                  7.4448113454952283E+032                  7.4714851849314746E+032                  7.4972055915616242E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7453180800587998E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7602557638094685E+000                 -5.9681473911945737E+000                 -7.2832347286978125E+000                  2.7602557646604327E+000                  3.6115634066163835E+000                  5.7979065059688946E+002                  2.7632712078680339E+000                  1.6817676271538771E+000                  1.0285966085446958E+000                  1.0680623559399667E+001                  7.7600673069758193E+000                  5.7199941352104631E+000                  2.2005365190494253E+001                  1.3344366509728562E+000                  4.9999999999999994E-001                  4.0099463196806351E+000                  4.8929611434279277E-040                  9.9669537890306470E-001                  1.3307374968467556E-005                  2.2110517960529746E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8399945882225356E-001                  5.1220744057055434E-001                 -3.2339558515660932E-001                  2.7598974099163494E+000                 -5.9681473911945737E+000                  1.5203338360825493E-008                                        0                                        0 
                                    5900                  1.0810508701914761E+010                  9.0000000000000002E-001                  3.3604365748029879E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1596                  0.0000000000000000E+000                  9.9998065859738783E-001                  4.2545585233772365E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998065859738783E-001                  4.2545585233772365E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4445591353709713E+032                  7.4467444192591702E+032                  7.4734319570088793E+032                  7.4990510898154625E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7462384195443077E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7609350445789209E+000                 -5.9623499129905912E+000                 -7.2785906504809308E+000                  2.7609350454398678E+000                  3.6115070914642482E+000                  5.8073036881521762E+002                  2.7639745376985743E+000                  1.6822319223734161E+000                  1.0276680181056177E+000                  1.0657811090352290E+001                  7.7601951714624482E+000                  5.7202566847383540E+000                  2.2005781520284227E+001                  1.3344366509772443E+000                  4.9999999999999994E-001                  4.0099463197202532E+000                  0.0000000000000000E+000                  9.9669537888833615E-001                  1.3307389394873232E-005                  2.2110517986320693E-004                  5.5487627349066918E-004                  1.5819145328029780E-003                  3.8393096208189198E-001                  5.1227608543437364E-001                 -3.2269644805336939E-001                  2.7605766742944038E+000                 -5.9623499129905912E+000                  1.3039642437248457E-008                                        0                                        0 
                                    5905                  1.0810520403712828E+010                  9.0000000000000002E-001                  3.3914973291901660E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1586                  0.0000000000000000E+000                  9.9998065859738738E-001                  4.2555176154524066E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998065859738738E-001                  4.2555176154524066E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4463544202171679E+032                  7.4485751585637296E+032                  7.4751950105292871E+032                  7.5008965880692820E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7471782028217582E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7617035242092163E+000                 -5.9565893424497478E+000                 -7.2739734397486275E+000                  2.7617035250800108E+000                  3.6114496127953508E+000                  5.8168752954497495E+002                  2.7646897533155457E+000                  1.6827044875196981E+000                  1.0267228878130539E+000                  1.0634642323972495E+001                  7.7603222296477972E+000                  5.7205176294254150E+000                  2.2006195297846787E+001                  1.3344366509816521E+000                  4.9999999999999994E-001                  4.0099463197600587E+000                  0.0000000000000000E+000                  9.9669537887353721E-001                  1.3307403891392416E-005                  2.2110518012135208E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8386284587385650E-001                  5.1234434901851988E-001                 -3.2326723893518861E-001                  2.7613462578130981E+000                 -5.9565893424497478E+000                  1.9204792773759994E-008                                        0                                        0 
                                    5910                  1.0810531930970381E+010                  9.0000000000000002E-001                  3.3580671100993693E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1592                  0.0000000000000000E+000                  9.9998065859738783E-001                  4.2564906409533554E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9998065859738783E-001                  4.2564906409533554E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4482077214497921E+032                  7.4503865590728370E+032                  7.4770418654967573E+032                  7.5026395586423542E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7481017829392621E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7622860211619011E+000                 -5.9508959908212375E+000                 -7.2693965380469630E+000                  2.7622860220429004E+000                  3.6113986438715249E+000                  5.8254447107452086E+002                  2.7653290847281990E+000                  1.6831260910736765E+000                  1.0258796807050967E+000                  1.0614014600536569E+001                  7.7604478187162806E+000                  5.7207754392219829E+000                  2.2006604104006783E+001                  1.3344366509860455E+000                  5.0000000000000011E-001                  4.0099463197997327E+000                  0.0000000000000000E+000                  9.9669537885878678E-001                  1.3307418341495402E-005                  2.2110518037767228E-004                  5.5487627349066918E-004                  1.5819145328029780E-003                  3.8379563937706007E-001                  5.1241170087417387E-001                 -3.2160205590702434E-001                  2.7619278626300057E+000                 -5.9508959908212375E+000                  1.2869081008356819E-008                                        0                                        0 
                                    5915                  1.0810543682280466E+010                  9.0000000000000002E-001                  3.3732187752531093E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1582                  0.0000000000000000E+000                  9.9997951673054553E-001                  4.2574551974726610E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054553E-001                  4.2574551974726610E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4500835846104553E+032                  7.4523268848850646E+032                  7.4788983898619456E+032                  7.5044850568961738E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7490107802127964E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7630172503693879E+000                 -5.9450951324236456E+000                 -7.2647429111177244E+000                  2.7630172512606235E+000                  3.6113408327683745E+000                  5.8350735908790898E+002                  2.7660463376583673E+000                  1.6836003397450621E+000                  1.0249311833623256E+000                  1.0590858931925899E+001                  7.7605757898253733E+000                  5.7210382465696386E+000                  2.2007020825005650E+001                  1.3344366509905781E+000                  5.0000000000000011E-001                  4.0099463198406617E+000                  0.0000000000000000E+000                  9.9669537884357051E-001                  1.3307433249031946E-005                  2.2110518064107261E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8372701963395106E-001                  5.1248046908503286E-001                 -3.2157165128805459E-001                  2.7626596695725985E+000                 -5.9450951324236456E+000                  1.5096240766090742E-008                                        0                                        0 
                                    5920                  1.0810555186220390E+010                  9.0000000000000002E-001                  3.3765951812356314E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1595                  0.0000000000000000E+000                  9.9997951673054597E-001                  4.2584115072030182E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054597E-001                  4.2584115072030182E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4519143239150276E+032                  7.4540673764774450E+032                  7.4807549142271497E+032                  7.5063305551500135E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7499675768082091E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7636790228637960E+000                 -5.9394025887522872E+000                 -7.2601718759136107E+000                  2.7636790237653095E+000                  3.6112885840224442E+000                  5.8438615511356704E+002                  2.7666999183693690E+000                  1.6840316275924228E+000                  1.0240686076676044E+000                  1.0569844731396680E+001                  7.7607013798452469E+000                  5.7212961172986043E+000                  2.2007429714903413E+001                  1.3344366509950683E+000                  5.0000000000000000E-001                  4.0099463198812035E+000                  0.0000000000000000E+000                  9.9669537882849757E-001                  1.3307448016839288E-005                  2.2110518090098894E-004                  5.5487627349066918E-004                  1.5819145328029780E-003                  3.8365973876240256E-001                  5.1254789554445146E-001                 -3.2068220701600003E-001                  2.7633212544847257E+000                 -5.9394025887522872E+000                  1.5382784078148898E-008                                        0                                        0 
                                    5925                  1.0810566825839436E+010                  9.0000000000000002E-001                  3.3552799720996838E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1589                  0.0000000000000000E+000                  9.9997951673054553E-001                  4.2593840955583806E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054553E-001                  4.2593840955583806E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4537837408105267E+032                  7.4559754709638897E+032                  7.4825727610013909E+032                  7.5081504214836376E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7508676623437603E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7643626971732362E+000                 -5.9336417539955821E+000                 -7.2555328322754766E+000                  2.7643626980852436E+000                  3.6112317313139899E+000                  5.8533578567041559E+002                  2.7674050763849851E+000                  1.6844979120171384E+000                  1.0231360388181732E+000                  1.0547172252829746E+001                  7.7608284865022776E+000                  5.7215571699990937E+000                  2.2007843642211579E+001                  1.3344366509996644E+000                  5.0000000000000000E-001                  4.0099463199227081E+000                  2.4879329298950988E-040                  9.9669537881306647E-001                  1.3307463136943762E-005                  2.2110518116607130E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8359155314420595E-001                  5.1261622859259581E-001                 -3.2011808447638462E-001                  2.7640050273069798E+000                 -5.9336417539955821E+000                  1.2932751930681659E-008                                        0                                        0 
                                    5930                  1.0810578409206503E+010                  9.0000000000000002E-001                  3.3867081156031378E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1599                  0.0000000000000000E+000                  9.9997951673054597E-001                  4.2603551602709427E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054597E-001                  4.2603551602709427E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4556660502363684E+032                  7.4578191027987843E+032                  7.4843889962093675E+032                  7.5099190239769038E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7517981288042457E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7650740522937753E+000                 -5.9278992147926690E+000                 -7.2509252208670372E+000                  2.7650740532162996E+000                  3.6111769492537977E+000                  5.8625425558529196E+002                  2.7680860082527796E+000                  1.6849479420714204E+000                  1.0222359787096091E+000                  1.0525336242604165E+001                  7.7609551842319693E+000                  5.7218174426316208E+000                  2.2008256324913059E+001                  1.3344366510042927E+000                  5.0000000000000011E-001                  4.0099463199645031E+000                  0.0000000000000000E+000                  9.9669537879752723E-001                  1.3307478364102903E-005                  2.2110518143198869E-004                  5.5487627349066918E-004                  1.5819145328029780E-003                  3.8352359557484461E-001                  5.1268433327584040E-001                 -3.1990838751250839E-001                  2.7647167955071255E+000                 -5.9278992147926690E+000                  1.7114410531599670E-008                                        0                                        0 
                                    5935                  1.0810589833810131E+010                  9.0000000000000002E-001                  3.3533645674734487E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1576                  0.0000000000000000E+000                  9.9997951673054564E-001                  4.2613218623342286E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054564E-001                  4.2613218623342286E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4574838970106183E+032                  7.4596208339101449E+032                  7.4862084545499037E+032                  7.5117645222307291E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7527180632107504E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7657074509555675E+000                 -5.9222248527424259E+000                 -7.2463572740373046E+000                  2.7657074518887543E+000                  3.6110951038084784E+000                  5.8715003344418278E+002                  2.7687490899550338E+000                  1.6854431738131859E+000                  1.0212455152260784E+000                  1.0501359234042120E+001                  7.7610804079651512E+000                  5.7220745673053912E+000                  2.2008664015964040E+001                  1.3344366510089116E+000                  5.0000000000000011E-001                  4.0099463200062111E+000                  0.0000000000000000E+000                  9.9669537878202064E-001                  1.3307493560492259E-005                  2.2110518169634369E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8345646213107765E-001                  5.1275161194655727E-001                 -3.1896430544842758E-001                  2.7653499383996571E+000                 -5.9222248527424259E+000                  1.3724342424098224E-008                                        0                                        0 
                                    5940                  1.0810601345088028E+010                  9.0000000000000002E-001                  3.3841765515793334E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1593                  0.0000000000000000E+000                  9.9997951673054608E-001                  4.2622578953599732E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054608E-001                  4.2622578953599732E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4593597601712973E+032                  7.4615248994808781E+032                  7.4880649789151092E+032                  7.5136100204845631E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7536452890392402E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7664373662159552E+000                 -5.9165066983403394E+000                 -7.2417593319403810E+000                  2.7664373671598121E+000                  3.6110392655528591E+000                  5.8810208368180918E+002                  2.7694527181367912E+000                  1.6859066644153033E+000                  1.0203185340218435E+000                  1.0478968479754345E+001                  7.7612066006369975E+000                  5.7223337867264723E+000                  2.2009075018901076E+001                  1.3344366510136205E+000                  5.0000000000000000E-001                  4.0099463200487300E+000                  0.0000000000000000E+000                  9.9669537876621184E-001                  1.3307509053853149E-005                  2.2110518196482253E-004                  5.5487627349066918E-004                  1.5819145328029780E-003                  3.8338871556394333E-001                  5.1281950510837804E-001                 -3.1906096675469880E-001                  2.7660805337326519E+000                 -5.9165066983403394E+000                  1.6998474862793339E-008                                        0                                        0 
                                    5945                  1.0810612713157385E+010                  9.0000000000000002E-001                  3.3508679775538970E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1589                  0.0000000000000000E+000                  9.9997951673054564E-001                  4.2632376995875892E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054564E-001                  4.2632376995875892E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4611566565837787E+032                  7.4633499983034266E+032                  7.4899101062769645E+032                  7.5153529910576194E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7546057313456344E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7670403129556691E+000                 -5.9108442590615926E+000                 -7.2372010343199493E+000                  2.7670403139104769E+000                  3.6109887083737271E+000                  5.8897205659386702E+002                  2.7700946904492931E+000                  1.6863287649298193E+000                  1.0194743329928113E+000                  1.0458618777100288E+001                  7.7613315775311715E+000                  5.7225904189637635E+000                  2.2009481918238784E+001                  1.3344366510183254E+000                  4.9999999999999994E-001                  4.0099463200912133E+000                  0.0000000000000000E+000                  9.9669537875041636E-001                  1.3307524535127733E-005                  2.2110518223205972E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8332170597624882E-001                  5.1288665966032887E-001                 -3.1766398319357037E-001                  2.7666828271966009E+000                 -5.9108442590615926E+000                  1.2658152710997560E-008                                        0                                        0 
                                    5950                  1.0810624328135157E+010                  9.0000000000000002E-001                  3.3570018593648934E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1599                  0.0000000000000000E+000                  9.9997951673054608E-001                  4.2642046898149821E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054608E-001                  4.2642046898149821E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4630115693826936E+032                  7.4652468118258583E+032                  7.4917716244809201E+032                  7.5171984893114548E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7555331597136254E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7677831657852074E+000                 -5.9050649987219250E+000                 -7.2325416188400613E+000                  2.7677831667510402E+000                  3.6109309075244815E+000                  5.8996318235920842E+002                  2.7708249096130695E+000                  1.6868094762101984E+000                  1.0185129104320532E+000                  1.0435491542376685E+001                  7.7614591355340741E+000                  5.7228525232752343E+000                  2.2009897481450672E+001                  1.3344366510231891E+000                  5.0000000000000000E-001                  4.0099463201351320E+000                  0.0000000000000000E+000                  9.9669537873408709E-001                  1.3307540541250501E-005                  2.2110518250728354E-004                  5.5487627349066918E-004                  1.5819145328029780E-003                  3.8325313128011984E-001                  5.1295538267112828E-001                 -3.1782789043301479E-001                  2.7674264259455388E+000                 -5.9050649987219250E+000                  1.4279969981423796E-008                                        0                                        0 
                                    5955                  1.0810635512710669E+010                  9.0000000000000002E-001                  3.3477740562857585E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1585                  0.0000000000000000E+000                  9.9997951673054564E-001                  4.2651657605160054E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054564E-001                  4.2651657605160054E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4648535896512818E+032                  7.4670469313709268E+032                  7.4935210030340228E+032                  7.5190439875652743E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7564075227327570E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7683963898644892E+000                 -5.8994778829432004E+000                 -7.2280359876551543E+000                  2.7683963908413376E+000                  3.6108681970329553E+000                  5.9080398680074961E+002                  2.7714434173097220E+000                  1.6872441510415770E+000                  1.0176435607692962E+000                  1.0414623174368172E+001                  7.7615824662587354E+000                  5.7231057871354549E+000                  2.2010299029412831E+001                  1.3344366510279275E+000                  5.0000000000000000E-001                  4.0099463201779182E+000                  0.0000000000000000E+000                  9.9669537871817870E-001                  1.3307556135698140E-005                  2.2110518277440041E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8318699939812118E-001                  5.1302165771408192E-001                 -3.1657485107358346E-001                  2.7680391238615827E+000                 -5.8994778829432004E+000                  1.3879516511912248E-008                                        0                                        0 
                                    5960                  1.0810647053665823E+010                  9.0000000000000002E-001                  3.3546783133260494E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1589                  0.0000000000000000E+000                  9.9997951673054608E-001                  4.2661108122107583E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054608E-001                  4.2661108122107583E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4666730479918310E+032                  7.4688808938080804E+032                  7.4953600933078118E+032                  7.5207869581383436E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7573392044302351E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7691286396591464E+000                 -5.8937193578467619E+000                 -7.2233957267637141E+000                  2.7691286406472524E+000                  3.6108100153780756E+000                  5.9179269911442611E+002                  2.7721696030113727E+000                  1.6877236072021622E+000                  1.0166846484481256E+000                  1.0391653291504531E+001                  7.7617095886435230E+000                  5.7233669869313095E+000                  2.2010713148422667E+001                  1.3344366510328740E+000                  4.9999999999999994E-001                  4.0099463202225865E+000                  0.0000000000000000E+000                  9.9669537870157010E-001                  1.3307572417407631E-005                  2.2110518305221472E-004                  5.5487627349066918E-004                  1.5819145328029780E-003                  3.8311865139607598E-001                  5.1309015357618071E-001                 -3.1678849164015327E-001                  2.7687721512514507E+000                 -5.8937193578467619E+000                  1.4903568390247869E-008                                        0                                        0 
                                    5965                  1.0810658179308689E+010                  9.0000000000000002E-001                  3.3460726662389915E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1584                  0.0000000000000000E+000                  9.9997951673054564E-001                  4.2670838898056790E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997951673054564E-001                  4.2670838898056790E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4685843656108526E+032                  7.4706592572082430E+032                  7.4972248155017777E+032                  7.5226324563921646E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7582870892876608E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7697412669066721E+000                 -5.8881481775908133E+000                 -7.2189034072825846E+000                  2.7697412679060136E+000                  3.6107610792099898E+000                  5.9264143939045550E+002                  2.7727920154690291E+000                  1.6881326857671619E+000                  1.0158664913181263E+000                  1.0372095129359110E+001                  7.7618325896476605E+000                  5.7236195805067993E+000                  2.2011113623252029E+001                  1.3344366510376979E+000                  5.0000000000000011E-001                  4.0099463202661481E+000                  0.0000000000000000E+000                  9.9669537868537295E-001                  1.3307588297330980E-005                  2.2110518332213837E-004                  5.5487627349066928E-004                  1.5819145328029780E-003                  3.8305266394994575E-001                  5.1315628386308054E-001                 -3.1558252950847787E-001                  2.7693842909298643E+000                 -5.8881481775908133E+000                  1.3963983075567963E-008                                        0                                        0 
